LR,gradient_count,edge_count,normal_count,weak_count
DDC_HTR2B,882.0,79.0,90.0,0.0
DDC_HTR3A,1706.0,367.0,397.0,0.0
DDC_HTR3B,0.0,6.0,0.0,0.0
DDC_HTR3C,0.0,6.0,0.0,0.0
DDC_HTR3E,0.0,7.0,0.0,0.0
DDC_HTR4,0.0,7.0,0.0,0.0
DDC_HTR6,1446.0,153.0,167.0,0.0
DDC_HTR7,417.0,57.0,20.0,0.0
SLIT1_ROBO1,1471.0,320.0,1881.0,0.0
SLIT2_ROBO1,2189.0,486.0,1924.0,0.0
SLIT2_ROBO2,2864.0,451.0,343.0,0.0
AKR1D1_AR,388.0,51.0,10.0,0.0
HSD17B12_AR,692.0,249.0,1908.0,0.0
HSD17B3_AR,449.0,78.0,13.0,0.0
GPHA2_TSHR,1520.0,153.0,98.0,0.0
DIO3_THRA,1463.0,384.0,1117.0,0.0
TG_THRA,1876.0,419.0,1134.0,0.0
DIO3_THRB,1919.0,204.0,199.0,0.0
TG_THRB,2239.0,239.0,213.0,0.0
TULP1_TYRO3,1611.0,180.0,168.0,0.0
TULP2_TYRO3,1611.0,196.0,168.0,0.0
TULP1_AXL,1495.0,361.0,588.0,0.0
TULP1_MERTK,1050.0,384.0,919.0,0.0
TUB_MERTK,1184.0,421.0,928.0,0.0
PROS1_MERTK,1850.0,686.0,1688.0,0.0
PLAU_PLAUR,762.0,419.0,2841.0,0.0
