LR,gradient_count,edge_count,normal_count,weak_count
DLL4_NOTCH2,879.0,155.0,1076.0,0.0
DLL4_NOTCH3,1141.0,132.0,853.0,0.0
DLL4_NOTCH4,1106.0,173.0,817.0,0.0
JAG1_NOTCH1,877.0,144.0,1017.0,0.0
JAG1_NOTCH2,890.0,141.0,978.0,0.0
JAG1_NOTCH3,1284.0,168.0,815.0,0.0
JAG1_NOTCH4,1270.0,187.0,756.0,0.0
JAG2_NOTCH1,916.0,219.0,825.0,0.0
JAG2_NOTCH2,980.0,217.0,822.0,0.0
JAG2_NOTCH3,1422.0,198.0,517.0,0.0
JAG2_NOTCH4,1609.0,234.0,352.0,0.0
DLL1_NOTCH2,894.0,151.0,1064.0,0.0
NRXN1_NLGN1,3814.0,2.0,0.0,0.0
NRXN1_NLGN2,1938.0,43.0,203.0,0.0
NRXN1_NLGN3,3124.0,19.0,0.0,0.0
NRXN2_NLGN1,3561.0,9.0,0.0,0.0
NRXN2_NLGN2,1814.0,165.0,209.0,0.0
NRXN2_NLGN3,2920.0,74.0,1.0,0.0
NRXN3_NLGN1,3775.0,3.0,0.0,0.0
NRXN3_NLGN2,1928.0,68.0,198.0,0.0
NRXN3_NLGN3,3093.0,28.0,0.0,0.0
OCLN_OCLN,805.0,380.0,344.0,0.0
PDCD1LG2_PDCD1,1723.0,196.0,268.0,0.0
PECAM1_PECAM1,1554.0,291.0,945.0,1245.0
PTPRM_PTPRM,1129.0,187.0,1217.0,0.0
PVR_CD226,1725.0,213.0,280.0,0.0
PVR_TIGIT,1217.0,197.0,593.0,0.0
SELE_CD44,1246.0,249.0,772.0,0.0
SELE_GLG1,764.0,151.0,1035.0,0.0
SELL_CD34,844.0,183.0,1047.0,0.0
SELL_PODXL,774.0,155.0,971.0,0.0
SELL_MADCAM1,896.0,263.0,914.0,0.0
SELPLG_SELE,794.0,86.0,966.0,0.0
SELPLG_SELL,1175.0,167.0,918.0,0.0
SELPLG_SELP,768.0,84.0,1192.0,0.0
SEMA4A_NRP1,798.0,93.0,1064.0,0.0
SEMA4A_PLXNA1,789.0,108.0,1234.0,0.0
SEMA4A_PLXNA2,1123.0,246.0,710.0,0.0
SEMA4A_PLXNA3,743.0,121.0,1165.0,0.0
SEMA4A_PLXNA4,1184.0,280.0,558.0,0.0
SEMA4A_PLXNB1,757.0,159.0,1128.0,0.0
SEMA4A_PLXNB2,876.0,115.0,1248.0,0.0
SEMA4D_PLXNB1,756.0,290.0,984.0,2005.0
SEMA4D_PLXNB2,894.0,173.0,876.0,2092.0
SEMA4C_PLXNB2,811.0,133.0,1176.0,0.0
SEMA4D_CD72,1078.0,167.0,725.0,2065.0
SEMA5A_PLXNA1,915.0,122.0,1043.0,0.0
SEMA5B_PLXNA1,1631.0,72.0,369.0,0.0
SEMA5A_PLXNA3,899.0,132.0,1033.0,0.0
SEMA5B_PLXNA3,1644.0,53.0,337.0,0.0
SEMA6D_KDR,1984.0,89.0,128.0,0.0
SEMA6D_PLXNA1,1598.0,112.0,370.0,0.0
SEMA6D_TREM2,3585.0,17.0,0.0,0.0
SEMA6D_TYROBP,1088.0,117.0,826.0,0.0
SEMA6A_PLXNA2,1883.0,211.0,29.0,0.0
SEMA6B_PLXNA2,1954.0,221.0,13.0,0.0
SEMA6A_PLXNA4,2027.0,205.0,26.0,0.0
SEMA6B_PLXNA4,2072.0,184.0,15.0,0.0
SEMA7A_ITGB1,773.0,110.0,1238.0,0.0
SEMA7A_ITGA1,699.0,104.0,1248.0,0.0
SEMA7A_PLXNC1,706.0,112.0,1212.0,0.0
SIGLEC1_SPN,966.0,163.0,996.0,0.0
THY1_ITGAM,827.0,161.0,1050.0,0.0
THY1_ITGB2,1102.0,177.0,790.0,0.0
THY1_ITGAX,1143.0,125.0,1089.0,0.0
THY1_ITGAV,885.0,163.0,1111.0,0.0
THY1_ITGB3,1064.0,35.0,800.0,0.0
ITGA4_VCAM1,0.0,0.0,0.0,2095.0
ITGB1_VCAM1,1018.0,196.0,848.0,0.0
ITGB7_VCAM1,0.0,0.0,0.0,2151.0
VSIR_IGSF11,1251.0,512.0,59.0,0.0
CDH3_CDH3,13.0,328.0,8.0,0.0
DSC2_DSG3,3289.0,7.0,0.0,0.0
DSC3_DSG3,3931.0,0.0,0.0,0.0
GJA5_GJA5,0.0,192.0,1.0,0.0
GJA1_GJA5,1562.0,222.0,295.0,0.0
GJC1_GJA5,2540.0,134.0,7.0,0.0
GJA3_GJA5,2902.0,6.0,0.0,0.0
GJA1_GJA1,1127.0,183.0,1288.0,0.0
GJC1_GJA1,1504.0,199.0,389.0,0.0
GJA3_GJA1,1746.0,10.0,333.0,0.0
GJC1_GJC1,449.0,388.0,65.0,0.0
GJA3_GJC1,2166.0,13.0,0.0,0.0
GJA3_GJA3,0.0,27.0,0.0,0.0
CLDN1_CLDN1,0.0,79.0,0.0,0.0
CLDN3_CLDN3,0.0,163.0,0.0,0.0
PCDHA10_PCDHA10,0.0,11.0,0.0,0.0
PCDHA13_PCDHA13,0.0,1.0,0.0,0.0
PCDHA3_PCDHA3,0.0,1.0,0.0,0.0
PCDHA4_PCDHA4,0.0,5.0,0.0,0.0
PCDHA5_PCDHA5,0.0,2.0,0.0,0.0
PCDHA6_PCDHA6,0.0,2.0,0.0,0.0
PCDHA7_PCDHA7,0.0,5.0,0.0,0.0
PCDHA9_PCDHA9,0.0,2.0,0.0,0.0
PCDHAC1_PCDHAC1,0.0,13.0,0.0,0.0
PCDHAC2_PCDHAC2,0.0,1.0,0.0,0.0
PCDHB1_PCDHB1,0.0,1.0,0.0,0.0
PCDHB10_PCDHB10,0.0,22.0,0.0,0.0
PCDHB11_PCDHB11,0.0,11.0,0.0,0.0
PCDHB12_PCDHB12,0.0,18.0,0.0,0.0
PCDHB13_PCDHB13,0.0,33.0,0.0,0.0
PCDHB14_PCDHB14,0.0,76.0,0.0,0.0
PCDHB15_PCDHB15,0.0,56.0,0.0,0.0
PCDHB16_PCDHB16,0.0,44.0,0.0,0.0
PCDHB2_PCDHB2,0.0,37.0,0.0,0.0
PCDHB3_PCDHB3,0.0,20.0,0.0,0.0
PCDHB4_PCDHB4,0.0,35.0,0.0,0.0
PCDHB5_PCDHB5,0.0,32.0,0.0,0.0
PCDHB6_PCDHB6,0.0,20.0,0.0,0.0
PCDHB7_PCDHB7,0.0,36.0,0.0,0.0
PCDHB9_PCDHB9,0.0,12.0,0.0,0.0
PCDHGA1_PCDHGA1,0.0,19.0,0.0,0.0
PCDHGA10_PCDHGA10,0.0,16.0,0.0,0.0
PCDHGA11_PCDHGA11,0.0,17.0,0.0,0.0
PCDHGA12_PCDHGA12,0.0,2.0,0.0,0.0
PCDHGA2_PCDHGA2,0.0,10.0,0.0,0.0
PCDHGA3_PCDHGA3,0.0,2.0,0.0,0.0
PCDHGA4_PCDHGA4,0.0,1.0,0.0,0.0
PCDHGA5_PCDHGA5,0.0,25.0,0.0,0.0
PCDHGA6_PCDHGA6,0.0,103.0,0.0,0.0
PCDHGA7_PCDHGA7,0.0,16.0,0.0,0.0
PCDHGA8_PCDHGA8,0.0,3.0,0.0,0.0
PCDHGA9_PCDHGA9,0.0,1.0,0.0,0.0
PCDHGB2_PCDHGB2,0.0,1.0,0.0,0.0
PCDHGB6_PCDHGB6,0.0,72.0,0.0,0.0
PCDHGB7_PCDHGB7,0.0,3.0,0.0,0.0
PCDHGC3_PCDHGC3,0.0,1.0,0.0,0.0
PCDHGC4_PCDHGC4,0.0,1.0,0.0,0.0
KLK4_F2R,1673.0,0.0,360.0,0.0
KLK1_F2R,916.0,285.0,889.0,0.0
KLK2_F2R,1681.0,16.0,348.0,0.0
KLK14_F2R,1674.0,0.0,359.0,0.0
KLK4_F2RL1,2383.0,2.0,73.0,0.0
KLK2_F2RL1,2372.0,11.0,73.0,0.0
KLK14_F2RL1,2383.0,2.0,73.0,0.0
ADM_RAMP1,1616.0,177.0,416.0,0.0
ADM_RAMP2,1255.0,273.0,608.0,0.0
ADM_RAMP3,920.0,254.0,811.0,0.0
CALCA_RAMP1,2059.0,3.0,282.0,0.0
CALCA_RAMP2,1579.0,1.0,469.0,0.0
CALCA_RAMP3,1163.0,12.0,783.0,0.0
CALCB_RAMP1,2059.0,3.0,281.0,0.0
CALCB_RAMP2,1580.0,1.0,467.0,0.0
CALCB_RAMP3,1162.0,10.0,781.0,0.0
PROC_PROCR,1972.0,46.0,228.0,0.0
PROC_HSP90AA1,1420.0,119.0,623.0,0.0
PROC_F2R,1651.0,52.0,359.0,0.0
VTN_PLAUR,1746.0,105.0,242.0,0.0
SLC18A1_HTR3A,2041.0,11.0,184.0,0.0
SLC18A1_HTR3C,3896.0,0.0,0.0,0.0
SLC18A1_HTR3E,3884.0,0.0,0.0,0.0
SLC18A1_HTR3B,3924.0,0.0,0.0,0.0
TPH1_HTR3A,1946.0,69.0,208.0,0.0
TPH1_HTR3C,3768.0,1.0,0.0,0.0
TPH1_HTR3E,3759.0,4.0,0.0,0.0
TPH1_HTR3B,3799.0,4.0,0.0,0.0
SLC18A2_HTR3A,1975.0,50.0,197.0,0.0
SLC18A2_HTR3C,3810.0,6.0,0.0,0.0
SLC18A2_HTR3E,3794.0,2.0,0.0,0.0
SLC18A2_HTR3B,3834.0,2.0,0.0,0.0
SLC6A4_HTR3A,2040.0,12.0,184.0,0.0
SLC6A4_HTR3C,3896.0,2.0,0.0,0.0
SLC6A4_HTR3E,3883.0,1.0,0.0,0.0
SLC6A4_HTR3B,3923.0,1.0,0.0,0.0
SLC10A4_CHRNA1,2312.0,12.0,107.0,0.0
SLC10A4_CHRNB1,1759.0,10.0,375.0,0.0
SLC10A4_CHRND,3917.0,2.0,0.0,0.0
SLC10A4_CHRNE,2069.0,10.0,182.0,0.0
SLC10A4_CHRNA3,2210.0,12.0,177.0,0.0
SLC10A4_CHRNB4,2369.0,7.0,79.0,0.0
SLC10A4_CHRNB2,3918.0,0.0,0.0,0.0
SLC10A4_CHRNA7,3671.0,1.0,0.0,0.0
SLC5A7_CHRNA1,2320.0,0.0,107.0,0.0
SLC5A7_CHRNB1,1762.0,0.0,382.0,0.0
SLC5A7_CHRND,3935.0,0.0,0.0,0.0
SLC5A7_CHRNE,2081.0,1.0,181.0,0.0
SLC5A7_CHRNB2,3938.0,0.0,0.0,0.0
SLC5A7_CHRNA7,3690.0,0.0,0.0,0.0
SLC32A1_GABRA1,3906.0,0.0,0.0,0.0
SLC32A1_GABRG2,3969.0,0.0,0.0,0.0
SLC32A1_GABRB3,3841.0,0.0,0.0,0.0
GAD1_GABRA1,3893.0,1.0,0.0,0.0
GAD1_GABRG2,3955.0,0.0,0.0,0.0
GAD1_GABRB3,3828.0,1.0,0.0,0.0
SLC32A1_GABRB2,3794.0,0.0,0.0,0.0
GAD1_GABRB2,3780.0,0.0,0.0,0.0
SLC32A1_GABRD,2579.0,2.0,3.0,0.0
GAD1_GABRD,2575.0,12.0,3.0,0.0
SLC32A1_GABRA2,3689.0,0.0,0.0,0.0
GAD1_GABRA2,3678.0,3.0,0.0,0.0
SLC32A1_GABRA3,3877.0,1.0,0.0,0.0
GAD1_GABRA3,3863.0,1.0,0.0,0.0
SLC32A1_GABRQ,3357.0,2.0,0.0,0.0
GAD1_GABRQ,3346.0,5.0,0.0,0.0
SLC32A1_GABRE,1934.0,4.0,248.0,0.0
GAD1_GABRE,1930.0,12.0,246.0,0.0
SLC32A1_GABRA4,3015.0,1.0,0.0,0.0
GAD1_GABRA4,3007.0,7.0,0.0,0.0
SLC32A1_GABRA5,2907.0,2.0,0.0,0.0
GAD1_GABRA5,2896.0,5.0,0.0,0.0
SLC6A1_GABRA1,3874.0,1.0,0.0,0.0
SLC6A1_GABRG2,3936.0,0.0,0.0,0.0
SLC6A1_GABRB3,3811.0,3.0,0.0,0.0
SLC6A1_GABRB2,3766.0,5.0,0.0,0.0
SLC6A1_GABRD,2563.0,19.0,3.0,0.0
SLC6A1_GABRA2,3660.0,4.0,0.0,0.0
SLC6A1_GABRA3,3844.0,1.0,0.0,0.0
SLC6A1_GABRQ,3327.0,5.0,0.0,0.0
SLC6A1_GABRE,1913.0,19.0,251.0,0.0
SLC6A1_GABRA4,2996.0,15.0,0.0,0.0
SLC6A1_GABRA5,2888.0,16.0,0.0,0.0
SLC6A12_GABRA1,3798.0,5.0,0.0,0.0
SLC6A12_GABRG2,3862.0,6.0,0.0,0.0
SLC6A12_GABRB3,3732.0,4.0,0.0,0.0
SLC6A12_GABRB2,3689.0,8.0,0.0,0.0
SLC6A12_GABRD,2502.0,38.0,3.0,0.0
SLC6A12_GABRA2,3583.0,7.0,0.0,0.0
SLC6A12_GABRA3,3766.0,3.0,0.0,0.0
SLC6A12_GABRQ,3265.0,23.0,0.0,0.0
SLC6A12_GABRE,1864.0,60.0,261.0,0.0
SLC6A12_GABRA4,2940.0,39.0,0.0,0.0
SLC6A12_GABRA5,2825.0,33.0,0.0,0.0
SLC6A13_GABRA1,3887.0,1.0,0.0,0.0
SLC6A13_GABRG2,3949.0,0.0,0.0,0.0
SLC6A13_GABRB3,3822.0,1.0,0.0,0.0
SLC6A13_GABRB2,3775.0,1.0,0.0,0.0
SLC6A13_GABRD,2566.0,9.0,3.0,0.0
SLC6A13_GABRA2,3671.0,2.0,0.0,0.0
SLC6A13_GABRA3,3857.0,1.0,0.0,0.0
SLC6A13_GABRQ,3339.0,4.0,0.0,0.0
SLC6A13_GABRE,1919.0,11.0,250.0,0.0
SLC6A13_GABRA4,2997.0,3.0,0.0,0.0
SLC6A13_GABRA5,2896.0,11.0,0.0,0.0
SLC6A6_GABRA1,2124.0,56.0,0.0,0.0
SLC6A6_GABRG2,2164.0,33.0,0.0,0.0
SLC6A6_GABRB3,2078.0,75.0,0.0,0.0
SLC6A6_GABRB2,2066.0,110.0,0.0,0.0
SLC6A6_GABRD,1250.0,241.0,583.0,0.0
SLC6A6_GABRA2,2009.0,152.0,6.0,0.0
SLC6A6_GABRA3,2105.0,67.0,0.0,0.0
SLC6A6_GABRQ,1857.0,297.0,41.0,0.0
SLC6A6_GABRE,316.0,184.0,1508.0,0.0
SLC6A6_GABRA4,1577.0,290.0,165.0,0.0
SLC6A6_GABRA5,1582.0,316.0,233.0,0.0
SLC6A8_GABRA1,3762.0,8.0,0.0,0.0
SLC6A8_GABRG2,3822.0,5.0,0.0,0.0
SLC6A8_GABRB3,3697.0,8.0,0.0,0.0
SLC6A8_GABRB2,3652.0,10.0,0.0,0.0
SLC6A8_GABRD,2485.0,61.0,4.0,0.0
SLC6A8_GABRA2,3542.0,5.0,0.0,0.0
SLC6A8_GABRA3,3726.0,2.0,0.0,0.0
SLC6A8_GABRQ,3225.0,22.0,0.0,0.0
SLC6A8_GABRE,1838.0,77.0,265.0,0.0
SLC6A8_GABRA4,2905.0,43.0,0.0,0.0
SLC6A8_GABRA5,2789.0,36.0,0.0,0.0
GAD2_GABRA1,3908.0,0.0,0.0,0.0
GAD2_GABRG2,3971.0,0.0,0.0,0.0
GAD2_GABRB3,3843.0,0.0,0.0,0.0
GAD2_GABRB2,3796.0,0.0,0.0,0.0
GAD2_GABRD,2581.0,2.0,3.0,0.0
GAD2_GABRA2,3691.0,0.0,0.0,0.0
GAD2_GABRA3,3878.0,0.0,0.0,0.0
GAD2_GABRQ,3357.0,0.0,0.0,0.0
GAD2_GABRE,1936.0,3.0,247.0,0.0
GAD2_GABRA4,3019.0,3.0,0.0,0.0
GAD2_GABRA5,2908.0,1.0,0.0,0.0
SLC6A5_GLRB,2926.0,0.0,3.0,0.0
SHMT1_GLRB,1951.0,239.0,150.0,0.0
SLC6A5_GLRA2,3911.0,1.0,0.0,0.0
SHMT1_GLRA2,2650.0,43.0,0.0,0.0
SLC6A9_GLRB,2792.0,51.0,3.0,0.0
SLC6A9_GLRA2,3732.0,7.0,0.0,0.0
SDC1_ADGRA2,963.0,148.0,955.0,0.0
SDC2_ADGRA2,1306.0,202.0,578.0,0.0
ITGAV_ADGRA2,708.0,118.0,1268.0,0.0
ITGB3_ADGRA2,1773.0,3.0,293.0,0.0
TAX1BP3_ADGRB1,994.0,238.0,842.0,0.0
RTN4R_ADGRB1,1974.0,136.0,0.0,0.0
ITGAV_ADGRB1,932.0,220.0,856.0,0.0
TAX1BP3_ADGRB2,1385.0,298.0,349.0,0.0
C1QL1_ADGRB3,3927.0,1.0,0.0,0.0
C1QL2_ADGRB3,3895.0,3.0,0.0,0.0
THY1_ADGRE2,967.0,153.0,1241.0,0.0
ITGAV_ADGRE2,782.0,97.0,1244.0,0.0
ITGB1_ADGRE2,808.0,225.0,1134.0,0.0
ITGB3_ADGRE2,1994.0,6.0,196.0,0.0
LPAR1_ADGRE5,825.0,122.0,1172.0,0.0
LPAR2_ADGRE5,852.0,123.0,1144.0,0.0
LPAR3_ADGRE5,931.0,34.0,989.0,0.0
THY1_ADGRE5,988.0,174.0,1069.0,0.0
ITGAV_ADGRE5,862.0,103.0,1142.0,0.0
ITGB1_ADGRE5,963.0,248.0,878.0,0.0
ITGB3_ADGRE5,927.0,32.0,993.0,0.0
COL3A1_ADGRG1,998.0,198.0,893.0,0.0
TGM2_ADGRG1,661.0,247.0,1173.0,0.0
COL4A1_ADGRG6,612.0,318.0,1068.0,0.0
COL4A2_ADGRG6,409.0,354.0,1233.0,0.0
COL4A3_ADGRG6,2709.0,113.0,9.0,0.0
COL4A4_ADGRG6,2460.0,154.0,43.0,0.0
COL4A5_ADGRG6,3056.0,31.0,0.0,0.0
COL4A6_ADGRG6,3146.0,3.0,0.0,0.0
LAMA2_ADGRG6,3052.0,35.0,0.0,0.0
PRNP_ADGRG6,452.0,345.0,1142.0,0.0
FLRT2_ADGRL1,1207.0,199.0,712.0,0.0
FLRT3_ADGRL1,2186.0,4.0,86.0,0.0
NRXN1_ADGRL1,2122.0,42.0,100.0,0.0
NRXN2_ADGRL1,1949.0,151.0,138.0,0.0
NRXN3_ADGRL1,2099.0,62.0,103.0,0.0
TENM1_ADGRL1,2160.0,31.0,94.0,0.0
TENM2_ADGRL1,2150.0,33.0,94.0,0.0
TENM3_ADGRL1,2002.0,125.0,117.0,0.0
TENM4_ADGRL1,2002.0,104.0,118.0,0.0
FLRT2_ADGRL2,1269.0,224.0,688.0,0.0
FLRT3_ADGRL2,2203.0,3.0,45.0,0.0
TENM1_ADGRL2,2184.0,30.0,46.0,0.0
TENM2_ADGRL2,2177.0,36.0,47.0,0.0
TENM3_ADGRL2,2021.0,133.0,89.0,0.0
TENM4_ADGRL2,2033.0,117.0,77.0,0.0
FLRT2_ADGRL3,2354.0,171.0,21.0,0.0
FLRT3_ADGRL3,3525.0,3.0,0.0,0.0
TENM1_ADGRL3,3484.0,7.0,0.0,0.0
TENM2_ADGRL3,3475.0,10.0,0.0,0.0
TENM3_ADGRL3,3287.0,39.0,0.0,0.0
TENM4_ADGRL3,3306.0,36.0,0.0,0.0
FLRT2_FLRT2,1132.0,232.0,999.0,0.0
FLRT3_FLRT3,0.0,10.0,0.0,0.0
FLRT2_UNC5A,2251.0,194.0,38.0,0.0
FLRT3_UNC5A,3380.0,1.0,0.0,0.0
FLRT2_UNC5B,1406.0,257.0,573.0,0.0
FLRT3_UNC5B,2260.0,8.0,0.0,0.0
FLRT2_UNC5C,1787.0,215.0,283.0,0.0
FLRT3_UNC5C,2631.0,2.0,0.0,0.0
NT5E_ADORA1,1636.0,286.0,336.0,0.0
SLC29A1_ADORA1,1191.0,320.0,630.0,0.0
SLC29A2_ADORA1,1894.0,228.0,168.0,0.0
SLC29A3_ADORA1,1793.0,247.0,241.0,0.0
SLC29A4_ADORA1,2396.0,15.0,74.0,0.0
NT5E_ADORA2A,446.0,173.0,1369.0,0.0
SLC29A1_ADORA2A,276.0,147.0,1676.0,0.0
SLC29A2_ADORA2A,848.0,248.0,1026.0,0.0
SLC29A3_ADORA2A,658.0,195.0,1220.0,0.0
SLC29A4_ADORA2A,1453.0,24.0,628.0,0.0
NT5E_ADORA2B,1595.0,313.0,239.0,0.0
SLC29A1_ADORA2B,1232.0,333.0,481.0,0.0
SLC29A2_ADORA2B,1902.0,274.0,73.0,0.0
SLC29A3_ADORA2B,1793.0,293.0,150.0,0.0
SLC29A4_ADORA2B,2370.0,12.0,14.0,0.0
NT5E_ADORA3,1601.0,321.0,296.0,0.0
SLC29A1_ADORA3,1273.0,358.0,562.0,0.0
SLC29A2_ADORA3,1916.0,260.0,126.0,0.0
SLC29A3_ADORA3,1786.0,272.0,191.0,0.0
SLC29A4_ADORA3,2439.0,16.0,0.0,0.0
SLC18A1_ADRA1A,3490.0,2.0,0.0,0.0
PNMT_ADRA1A,3500.0,2.0,0.0,0.0
SLC18A2_ADRA1A,3410.0,14.0,0.0,0.0
DBH_ADRA1A,3495.0,4.0,0.0,0.0
SLC18A1_ADRA1B,2163.0,12.0,106.0,0.0
PNMT_ADRA1B,2166.0,6.0,107.0,0.0
SLC18A2_ADRA1B,2104.0,50.0,111.0,0.0
DBH_ADRA1B,2160.0,7.0,107.0,0.0
SLC18A1_ADRA1D,3732.0,2.0,0.0,0.0
PNMT_ADRA1D,3740.0,0.0,0.0,0.0
SLC18A2_ADRA1D,3646.0,8.0,0.0,0.0
DBH_ADRA1D,3736.0,3.0,0.0,0.0
SLC18A1_ADRA2A,1698.0,10.0,396.0,0.0
PNMT_ADRA2A,1698.0,7.0,403.0,0.0
SLC18A2_ADRA2A,1661.0,65.0,396.0,0.0
DBH_ADRA2A,1699.0,8.0,396.0,0.0
SLC18A1_ADRA2B,2383.0,7.0,45.0,0.0
PNMT_ADRA2B,2391.0,5.0,45.0,0.0
SLC18A2_ADRA2B,2325.0,41.0,45.0,0.0
DBH_ADRA2B,2388.0,9.0,45.0,0.0
SLC18A1_ADRA2C,1853.0,15.0,211.0,0.0
PNMT_ADRA2C,1855.0,9.0,213.0,0.0
SLC18A2_ADRA2C,1806.0,57.0,208.0,0.0
DBH_ADRA2C,1850.0,10.0,212.0,0.0
SLC18A1_ADRB1,2496.0,8.0,6.0,0.0
PNMT_ADRB1,2502.0,4.0,6.0,0.0
SLC18A2_ADRB1,2426.0,40.0,16.0,0.0
DBH_ADRB1,2500.0,9.0,6.0,0.0
SLC18A1_ADRB2,2030.0,9.0,130.0,0.0
PNMT_ADRB2,2039.0,6.0,128.0,0.0
SLC18A2_ADRB2,1975.0,57.0,141.0,0.0
DBH_ADRB2,2036.0,10.0,128.0,0.0
SLC18A1_ADRB3,3280.0,2.0,0.0,0.0
PNMT_ADRB3,3291.0,3.0,0.0,0.0
SLC18A2_ADRB3,3206.0,20.0,0.0,0.0
DBH_ADRB3,3282.0,1.0,0.0,0.0
SLC10A4_CHRM3,2636.0,11.0,5.0,0.0
SLC5A7_CHRM3,2646.0,1.0,5.0,0.0
SLC10A4_CHRM5,3927.0,3.0,0.0,0.0
SLC5A7_CHRM5,3944.0,0.0,0.0,0.0
NRXN1_CLSTN1,882.0,57.0,954.0,0.0
NRXN2_CLSTN1,865.0,197.0,889.0,0.0
NRXN3_CLSTN1,898.0,93.0,934.0,0.0
NRXN1_CLSTN2,2111.0,43.0,0.0,0.0
NRXN2_CLSTN2,1964.0,154.0,2.0,0.0
NRXN3_CLSTN2,2080.0,52.0,0.0,0.0
NRXN1_CLSTN3,1513.0,58.0,443.0,0.0
NRXN2_CLSTN3,1444.0,185.0,413.0,0.0
NRXN3_CLSTN3,1509.0,69.0,418.0,0.0
LTC4S_CYSLTR1,1017.0,277.0,697.0,0.0
ALOX5_CYSLTR1,435.0,331.0,1228.0,0.0
DPEP1_CYSLTR1,867.0,278.0,853.0,0.0
DPEP2_CYSLTR1,298.0,150.0,1703.0,0.0
DPEP3_CYSLTR1,1374.0,76.0,505.0,0.0
LTC4S_CYSLTR2,1446.0,243.0,402.0,0.0
ALOX5_CYSLTR2,432.0,293.0,1165.0,0.0
DPEP1_CYSLTR2,1278.0,279.0,567.0,0.0
DPEP2_CYSLTR2,275.0,189.0,1617.0,0.0
DPEP3_CYSLTR2,1790.0,53.0,256.0,0.0
NRXN1_DAG1,1797.0,49.0,278.0,0.0
NRXN2_DAG1,1656.0,150.0,278.0,0.0
SLC18A1_DRD1,2720.0,6.0,9.0,0.0
DDC_DRD1,2733.0,1.0,9.0,0.0
SLC18A2_DRD1,2670.0,47.0,8.0,0.0
SLC6A3_DRD1,2729.0,3.0,9.0,0.0
SLC18A1_DRD2,3953.0,1.0,0.0,0.0
DDC_DRD2,3970.0,0.0,0.0,0.0
SLC18A2_DRD2,3861.0,1.0,0.0,0.0
SLC6A3_DRD2,3966.0,2.0,0.0,0.0
SLC18A1_DRD3,3956.0,0.0,0.0,0.0
DDC_DRD3,3974.0,0.0,0.0,0.0
SLC18A2_DRD3,3865.0,1.0,0.0,0.0
SLC6A3_DRD3,3968.0,0.0,0.0,0.0
SLC18A1_DRD4,2093.0,4.0,158.0,0.0
DDC_DRD4,2112.0,3.0,156.0,0.0
SLC18A2_DRD4,2041.0,50.0,164.0,0.0
SLC6A3_DRD4,2105.0,3.0,157.0,0.0
SLC18A1_DRD5,3832.0,2.0,0.0,0.0
DDC_DRD5,3850.0,2.0,0.0,0.0
SLC18A2_DRD5,3746.0,8.0,0.0,0.0
SLC6A3_DRD5,3844.0,2.0,0.0,0.0
TAFA4_FPR1,1837.0,3.0,248.0,0.0
CTSG_FPR1,1063.0,248.0,922.0,0.0
LTC4S_FPR2,1861.0,230.0,144.0,0.0
ALOX5_FPR2,572.0,345.0,1029.0,0.0
SLC32A1_GABBR1,1278.0,3.0,621.0,0.0
GAD1_GABBR1,1301.0,13.0,594.0,0.0
SLC6A1_GABBR1,1306.0,23.0,580.0,0.0
SLC6A12_GABBR1,1273.0,62.0,572.0,0.0
SLC6A13_GABBR1,1300.0,14.0,590.0,0.0
SLC6A6_GABBR1,264.0,178.0,1578.0,0.0
SLC6A8_GABBR1,1260.0,88.0,572.0,0.0
GAD2_GABBR1,1275.0,2.0,625.0,0.0
SLC32A1_GABBR2,3582.0,0.0,0.0,0.0
GAD1_GABBR2,3570.0,2.0,0.0,0.0
SLC6A1_GABBR2,3554.0,5.0,0.0,0.0
SLC6A12_GABBR2,3484.0,15.0,0.0,0.0
SLC6A13_GABBR2,3567.0,5.0,0.0,0.0
SLC6A6_GABBR2,1995.0,232.0,19.0,0.0
SLC6A8_GABBR2,3452.0,22.0,0.0,0.0
GAD2_GABBR2,3584.0,0.0,0.0,0.0
GLS_GRIA1,1138.0,413.0,208.0,0.0
SLC17A7_GRIA1,3773.0,1.0,0.0,0.0
SLC1A1_GRIA1,3514.0,17.0,0.0,0.0
SLC1A2_GRIA1,3278.0,26.0,0.0,0.0
SLC1A3_GRIA1,3253.0,28.0,0.0,0.0
SLC1A6_GRIA1,3849.0,0.0,0.0,0.0
SLC1A7_GRIA1,3851.0,0.0,0.0,0.0
GLS2_GRIA1,3643.0,14.0,0.0,0.0
GLS_GRIA2,1161.0,367.0,235.0,0.0
SLC17A7_GRIA2,3894.0,0.0,0.0,0.0
SLC1A1_GRIA2,3626.0,7.0,0.0,0.0
SLC1A2_GRIA2,3386.0,12.0,0.0,0.0
SLC1A3_GRIA2,3354.0,7.0,0.0,0.0
SLC1A6_GRIA2,3971.0,0.0,0.0,0.0
SLC1A7_GRIA2,3973.0,0.0,0.0,0.0
GLS2_GRIA2,3755.0,4.0,0.0,0.0
GLS_GRIA3,651.0,485.0,806.0,0.0
SLC17A7_GRIA3,2227.0,37.0,87.0,0.0
SLC1A1_GRIA3,2035.0,139.0,110.0,0.0
SLC1A2_GRIA3,1925.0,269.0,153.0,0.0
SLC1A3_GRIA3,1875.0,256.0,149.0,0.0
SLC1A6_GRIA3,2279.0,0.0,75.0,0.0
SLC1A7_GRIA3,2281.0,0.0,75.0,0.0
